,user_id,name,time,rating,text,pics,resp,gmap_id
16424,114600589950928490949,Dwayne White,1616024793191,5.0,I lov it here really nice rooms,,,0x80c8c476d44caf15:0x6b876068ced54096
68082,100990095204068806773,Kimberly Ramirez,1550854369487,5.0,Very friendly and knowledgeable staff. Clean inviting environment.,,,0x80c8c96f41beb9c1:0x2466f39c3dffa6e7
52505,113472495663557944994,Sharon Stewart,1469866906496,5.0,"A great park, something for everybody! Unique climbing items for the kids, and it's very scenic.",,,0x80c8c833c6825b2b:0xe8507180eb55f967
50550,103449021797254537423,Heidi Cosio-Davenport,1591740208561,5.0,Wings were hot and fries were still hot when we got. Great Food!!,,"{'time': 1591761881296, 'text': 'Hey Heidi. Glad you liked it!  Come back soon?'}",0x80c8bf334ef50fdb:0xafb383c4642504bc
16383,102022080700480134315,Gary Yarbrough,1609898760595,5.0,Very nice staff. Nice and clean office. Friendly and took care of me.,,"{'time': 1612626728088, 'text': 'Gary we appreciate you thanks for trusting us.'}",0x80c8c03cd264c497:0xadbd66dc641afd27
81777,101836062861905716001,LVLionsFan,1579130023819,4.0,Not as good as Penn's Thai House but still tasty.,,,0x80c8db2e7cf9210f:0xdf834e85c7d60556
1308,105813616365930453920,Kymberlee Dumovich,1593736788646,4.0,"The food is pretty good, if you can get your order the way you ask for it. I'm baffled, I would say out of the 10ish times we have eaten there, 7ish times we have received our order with something being wrong. It ain't that hard people. It is very aggravating to say the least. I would have given it 3 stars, but we do like the food.",,"{'time': 1593774006611, 'text': 'Kymberlee, thank you for taking the time to write a review. We love our customers and work hard to provide great food and service and look forward to seeing you again soon!'}",0x80c8eb93173b9959:0xfc59f8e64081e02c
39720,106595902830071345446,Hdurf running Durfee,1602719066029,5.0,"Mike gave me the best rate of the 3 companies I contacted. Words that come to mind describing my experience with Mike and his team are - easy, swift, accurate,  and friendly.  Qualities you don't often see when dealing with finance, banks and paperwork.   Made me feel like I knew what was going on, and that I could understand the process. In a world of high tec, I don't feel that way very often.  ;)  I would/will highly recommend him to anyone!",,"{'time': 1602799099190, 'text': ""Thank you so much! I'm so glad to hear all of that - we strive for good customer service, friendliness and a smooth process. Have a great day!""}",0x8099155126e1946f:0xde3959ccc42343f5
71840,100086998928034648224,Brad McPherson,1565104638902,5.0,Great service at a great price,,,0x80c8c4fe94819a3d:0x877d10da0f57f11c
20735,106200865122383568354,Darlene Sloan,1598129440195,5.0,Awesome,,,0x80c8c414f6721131:0xf2cae6383734550
36300,113222924420064926766,maryjean morris,1603318593353,5.0,"Awesome employees! Genuinely friendly caring group of people. Awesome ride scenery unbelievable recommend to all ages over 7, will do this again!",,,0x80c8bcf94b7b5f33:0x2bee78ef0f6055b5
8691,107927325110487869778,Rosalba Soto,1526682267837,5.0,An spiritual and peacefull place ;),,,0x80c8bce6ba4d154d:0x67db12e22fd980ab
51691,117808792676942387558,red Rican,1563844546393,4.0,Bowling is good the food is horrible and pricey. Customer service needs a lot of improving as well,,,0x80c8bf8fc29b96e3:0x824c93e5ea6f6486
11207,115637778191417415427,Mutant's Dad,1615748897059,1.0,"UPDATE:  I decided to give them another chance and I won't be back.  The assistant manager still hasn't figured out how to wear his mask and they demand too much personal information that's not needed to actually make the sale.  It's a shame because they're pretty close to where I live, but I'll be going to Valvoline from now on for my oil changes.
I really went back and forth with this review.  When I got there nobody was wearing masks.  Not good.  Also the guy behind the counter immediately tried to upsell me.  Also not good.  But they did good work and the owner/manager (different guy than the one who signed me in maskless) took care of me in the end.  So I split the difference between the early bad service and better later service and am giving them a 3.  May give them another shot to see if they get their act together better.",,"{'time': 1601844492539, 'text': 'Your safety is our #1 priority. We are strictly following CDC and state guidelines for wearing masks, practicing social distancing, and other enhanced safety protocols as necessary. We will review your feedback with our entire team and ensure that we are doing everything possible to keep you and other Meineke customers safe. You can send us any other comments at www.meineke.com/about/customer-service./ . Thank you.'}",0x80c8c93d036ae30d:0x1ff913467c2b5cd3
1185,117289929384553743588,モジャMoja,1614769788669,5.0,The promised land.,,,0x80a6aba5c3f64831:0x22b96a526dc11961
85809,106828670061528840901,Dorothy Buckelew,1553867379448,3.0,"Nothing special to me, but my granddaughter loves this place!",,,0x80c8d1a75e292429:0x8d19ba9e70384934
64738,111165134254871235188,Debbie McMullin,1543816200223,5.0,"Not my first rodeo in Las Vegas. Caesars Palace is always a wonderful place to stay. It’s a beautiful hotel and there is plenty to see and do there. Make sure you find The Forum and Appian way shops!  Several Pools a cigar bar, spa and just really too much to name!  If you’ve never been to Caesar’s Palace check out the moving statues show it’s called the Fall of Atlantis fountain show.  That free show can be found down in the Forum shops area.  My cheesy camera phone pictures do not do this hotel justice, I didn’t really take a lot of pictures of the hotel because I had been there several times already.","[{'url': ['https://lh5.googleusercontent.com/p/AF1QipOzjw-ImoMa8V3UMCkq3vwd9g4IJ09Qq9fi1Z2L=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNyvPEblkI0JZVOb-ScmX4CXSBnN4H2x3_INpC4=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOqG6QFkTLUI49esMap_9lPzT4aGdR3vgGopvAQ=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipP-65uLmWgmXDvfiEdZNyYlfMSGg4wfrZaZXCmH=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOm1spBrCBJrEPpxCSUtAmQGXSeKI_095EHNcTp=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNIeQnH_9Usl6G7YWOP3HMNG3lMUkBBeoq5zZy9=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNyv0iwLydzDQ2KaVp3aqVoOa8G1sx4VYyUpX_s=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipN_G2fwWJH-3Wb03Fa9t7Nz0u0wLGdJ86NZK30S=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNI1kB_ivetaqEWNdM1mL2bMEPlOjfOV3R6Tp6K=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNHOr8VYpl_wXJ4GyRDgdOPcsDV4Ku_lQmSmZTE=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOAW9hPPPBSE_asXyZr2Tg7tLVkYfvr_D0hg_I4=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMrdiTNJex_penQZLbdepcU-QZiqAp4toWCJlEZ=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOagU2E-tjQRnQ9U1FRmhKrFOBpW3LmL_SSebs7=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNfFy_RCTdvMtoors0VwUL9taKy-pZAet5xPPVr=w150-h150-k-no-p']}]",,0x80c8c43c44cae095:0x77c9c8f2a2af3ff7
53817,102413354954335032562,Teodoro Gonzalez,1603419152445,5.0,Mercedes is cool and has awesome hair.,,"{'time': 1603433110388, 'text': 'Exceeding expectations is our forte! We are happy to hear you enjoyed yourself!!'}",0x80c8c614838cad0b:0xaf6d095e33bddd8b
28759,110884706018647999277,Evelyn Myers,1594411232285,5.0,Beautiful place to stop..,"[{'url': ['https://lh5.googleusercontent.com/p/AF1QipN0Fwk1VbV9g1ldi-qZm3WRObkB_7F-g9klzSmq=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMtzYj7zmPwo9JtNhf7vmZXIja23SR_3D3S793L=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMoIBowobLy32utcJCDb2Q3VStu1HBSiYzkFvbt=w150-h150-k-no-p']}]",,0x80c92ce27707c413:0x41b8da47a700696e
94645,109696665251307092697,Brian Payne,1600796947599,5.0,I had to get my car from Mesquite to the dealership in St. George. They got it there with no issues whatsoever. Good service at a good price. Will definitely use again if I ever need another car towed.,,,0x80cbd53e0224c7df:0xf230df55107cd8c9
93881,107513274353954204207,Pamela Hung,1512774771646,4.0,Authentic flavors at a very decent price.   The food was prepared in the same sequence as ordered.  So prepare for a bit of a wait.  I would recommend any of the spicy dishes.  Very good for cold weather.,,,0x80c8c6ceda1d0a27:0xf65daa543358b1e6
77233,108416383595980961641,James Reid,1491942283099,5.0,"Had no issues at all, the process went smooth and successful. 10/10",,,0x80c8c0b9885e07ad:0xa6c9dcc564cbe2af
16419,107159497573954013364,Keith Viera,1614108422182,5.0,"Maybe it's the sudden burst of caffeine from the 4 shots in my muddy, I think this place is great. The girls are so friendly and since I've only been here a few times, they're patient and helpful. Maybe I'm addicted but I don't care this shakey feeling is worth it.",[{'url': ['https://lh5.googleusercontent.com/p/AF1QipMxJ9mkZKPBgoQtmFWK-I6zYxqFLoxbZwJJQs7n=w150-h150-k-no-p']}],,0x80c8d7f0ac4ed0cd:0x4ca48459c25e1656
95751,101903286277540603416,Matt Grow,1612581328495,4.0,"This hotel was clean and very accommodating. The room had alot of space and was quiet during my stay. Make sure you get a parking spot early if you want to park in the garage because it fills up quick at night. The staff and front desk were very professional and friendly. Would definitely stay here again if I return to vegas and want a chill, laid back apartment-like room right off the strip. Good view of the strip from the balcony also.",,"{'time': 1612807597213, 'text': 'Sounds like you had a great vacay, Matt! Thanks for the review + parking garage tips. We look forward to having you back. -HN'}",0x80c8c4347620e9e1:0x582bd81ef0b8cd27
82195,105391586700426429130,V,1621101589434,5.0,"This apartment complex is the best! Everything is clean, modern, and well maintained. It's such a beautiful community, and with the renovations they're doing currently, this complex is going to have an awesome outcome. The staff here are super helpful, welcoming, and good at communicating. Jay answers all of my questions & concerns, and he always over delivers. Jake is also super helpful, and his response time is a 10/10! I definitely recommend FireSkye.",,,0x80c8b8acc0d71737:0xa8374648afbe0761
59752,114850182201786414312,Jimmie Tunson,1521300801819,3.0,The concert was the bomb!!!!!,,,0x80ac2f5270f49e0b:0xe0ec24a55c415a08
6390,107080538448045934724,Michael Maxson,1550429404995,5.0,Customer Service is 5 Star all the way... the ladies are just amazing and helpful,,,0x80c8eaee63df46eb:0xf36f1b7c6bcc7fbf
1339,117037721205399239704,Sassy Brat,1521662234726,5.0,Fish and Chips are the BEST in Las Vegas! Drinks are perfect!,,,0x80c8c6b0a6885701:0x97338c714f4ba773
89675,113312724435734990936,Marc Chou,1450416494478,3.0,"Good atmosphere, but food was nothing special and overpriced. Hard to find inside Aria.",,,0x80c8c431e35b9f01:0x592daf99cb1aa458
31846,108575683178663646244,Lena Bey,1486748485087,4.0,A lil outdated but a lovely very people,,"{'time': 1493049541603, 'text': 'Thank you, Lena, for your feedback on our resort. We are pleased you found our staff to be very friendly. For your knowledge, our resort is in the process of updating some of its older units with changes that include more contemporary accessories like the nightstands equipped with USB ports, as well as replacement of shower curtains with fresh design looks. We would like to welcome you back again in the future so that you may witness these changes in the units. Till next time!'}",0x80c8b8b7aa9fc4f9:0xbb78987cced85d10
72307,100380262570538988827,Mark Wright,1578342080383,5.0,All the food there was great.,,,0x80ac291f3ba8e20b:0xa1b488329c31f94f
98410,102407567167510929333,Benjamin Föckersperger,1503854421837,5.0,"The guys were lovely. Helped us out immediately, even cut some metal to make things happen :) perfect experience.",,,0x8099473997175791:0xd74a2818b9389fd4
65635,110030949056302444625,Ervin Freeman,1613732845127,1.0,After the stains on the floor and ductape one the carpet and no clown pictures in the room and thin ceiling that can hear everybody walking around all say. The owner said “yall should’ve asked “ now why promote this regularly raggedy 30$ a night hotel like it’s famous for nothing?,,,0x80bc06c31fe5f79b:0x2aecda4f2123e755
82110,107890670109385757180,Fred A.,1525532180554,5.0,Luxurious,,,0x80c8c476d44caf15:0x6b876068ced54096
5611,111224849638893319627,Bev Llorente,1602007484451,1.0,The food was bland.,,"{'time': 1602005388223, 'text': 'I am sorry you didn’t like us but if you let us know where we went wrong please!\nThanks for responding and not sure what you had but some items get complaints about being to spicy.\nThanks for the input and consideration.'}",0x80993f27c479720d:0xc21add77f8f5f0ba
89742,112091630783539120563,Paul B.,1545633820701,5.0,"(Translated by Google) Already horny when a rocket shoots into a US air force base that will find itself quite fun too

(Original)
Schon geil wenn ma raketen in eine us luftwaffen basis schießt das finden die selber bestimmt auch ganz lustig",,,0x80c637794c5974df:0x9925fe3a2fd3682a
22956,113201012910333244615,rosa nevarez,1611440485370,1.0,"(Translated by Google) Very bad food. It has no flavor at all. I bought a beef broth and it tasted like pure water. Very bad service.

(Original)
Muy mal la comida. No tiene nada de sabor. Compre un caldo de res y sabia a pura agua. Muy mal servicio.",,,0x80c8dabec773cf2f:0xf3ef46b1e2a89de8
